bd_swab_id,qpcr_plate_id,average_ct,average_target_quant,standard,qpcr_date,qpcr_lab
170613-03-PA07-LICL,SERDP_18_083117,35.58348465,10.8608284,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170613-08-PA07-LICL,SERDP_18_083117,38.06441116,1.970213652,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170613-12-PA07-LICL,SERDP_18_083117,34.98417282,16.40397453,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170613-14-PA07-LICA,SERDP_18_083117,32.46644974,92.74580383,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170613-16-PA07-LICA,SERDP_18_083117,39.54280472,0.7124268409999999,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170613-20-PA07-LICL,SERDP_18_083117,34.95705795,16.71289063,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170613-27-PA02-LICL,SERDP_18_083117,34.59638214,21.42045021,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170614-03-PA02-PSCR,SERDP_18_083117,37.72690964,2.4852232930000002,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170614-20-PA02-LICL,SERDP_18_083117,38.03902817,2.0049254889999997,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170614-20-PA05-DEOC,SERDP_16_083017,34.75547028,19.03023338,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170614-21-PA02-LICL,SERDP_18_083117,39.42726517,0.771375358,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170614-24-PA02-LICL,SERDP_18_083117,35.80340576,9.335684776000004,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170614-24-PA05-LICL,SERDP_16_083017,38.43912506,1.6963721510000005,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170614-48-PA05-DEFU,SERDP_16_083017,36.99056244,4.389282227,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170614-53-PA05-DEOC,SERDP_16_083017,32.01690674,114.8141022,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170615-01-PA02-LICL,SERDP_17_083017,33.21347046,9.064583778,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170615-01-PA04-LICL,SERDP_17_083017,33.319767,8.419333458,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170615-02-PA02-LICL,SERDP_17_083017,36.83499527,0.73234725,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170615-08-PA03-LICA,VS17-06pl5field,32.6100235,19.084520339999997,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170615-12-PA04-LICA,SERDP_17_083017,36.41492462,0.980515182,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170615-13-PA04-LICA,SERDP_17_083017,35.98522568,1.321589231,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170615-14-PA03-HYVE,VS17-06pl5field,36.16778564,1.780046225,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170615-15-PA04-LICA,SERDP_17_083017,33.69169235,6.502286911,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170615-19-PA04-LICA,SERDP_17_083017,27.47395325,488.63751219999995,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170615-20-PA04-LICL,SERDP_18_083117,35.31792831,13.038163189999995,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170615-21-PA04-LICA,SERDP_18_083117,36.75314713,4.856739521,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170615-28-PA03-LIPI,SERDP_17_083017,36.19153595,1.145121932,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170615-29-PA03-LIPI,SERDP_17_083017,33.34617233,8.266299248000001,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170616-04-PA02-LICL,SERDP_17_083017,32.8031311,12.05449867,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170617-01-PA02-LICL,SERDP_17_083017,34.67323685,3.2879831790000003,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170617-02-PA02-LICL,SERDP_17_083017,33.01260376,10.42198181,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170617-03-PA02-LICL,SERDP_17_083017,34.33264923,4.1656851769999985,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170617-04-PA02-LICL,SERDP_17_083017,36.37112427,1.010808945,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170617-05-PA02-LICA,SERDP_17_083017,32.81206512,11.97991467,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170618-06-PA04-ANAM,SERDP_17_083017,30.29070663,69.04929352000002,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170619-06-PA09-LICA,VS17-06pl5field,28.00535583,411.2369079999999,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170619-07-PA09-LICA,VS17-06pl5field,34.73502731,4.627289771999999,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170619-08-PA09-LICA,VS17-06pl5field,36.96687698,1.044797063,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170619-22-PA09-HYVE,VS17-06pl5field,26.71778488,970.3857422,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170619-28-PA09-HYVE,VS17-06pl5field,35.88399124,2.1508588789999994,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170620-02-PA04-LICL,SERDP_17_083017,32.96749115,10.7537756,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170620-04-PA04-PSCR,SERDP_17_083017,35.24584579,2.20887351,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170622-01-PA10-HYVE,VS17-06pl5field,36.83517075,1.1406992669999998,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170622-01-PA11-LICA,VS17-06pl6field,32.4693718,34.50141525,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170622-02-PA10-HYVE,VS17-06pl5field,30.71610832,67.47106171,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170622-02-PA11-LICA,VS17-06pl6field,35.95431137,3.376072167999999,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170622-19-PA10-HYVE,VS17-06pl5field,35.88231659,2.1532619,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170626-02-PA07-PSCR,SERDP_17_083017,34.63620758,3.373661518,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170627-01-PA07-LICL,SERDP_17_083017,31.83050346,23.691656110000004,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170628-05-PA11-LICA,VS17-06pl6field,30.64026451,116.8542175,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170628-07-PA11-LICL,VS17-06pl6field,33.26324081,20.31842041,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170628-10-PA11-LICL,VS17-06pl6field,33.84253311,13.806889530000005,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170629-03-PA12-PSCR,VS17-06pl6field,37.88445663,0.931833327,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170629-05-PA07-LICL,SERDP_17_083017,29.31211853,136.2711182,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170629-21-PA12-LICL,VS17-06pl6field,36.985267639999996,1.697428703,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170629-26-PA12-HYVE,VS17-06pl6field,36.47303772,2.388695478,plasmid-pisces,2017-08-09T00:00:00Z,rz_lab
170630-04-PA07-LICL,SERDP_17_083017,36.34687805,1.027979136,plasmid-pisces,2017-08-30T00:00:00Z,rz_lab
170706-14-PA04-LICL,VS2017 plate7 july august,33.84490204,6.063530445,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170706-16-PA04-ANAM,VS2017 plate7 july august,38.63829803,0.21258641800000003,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170706-23-PA04-LIPI,VS2017 plate7 july august,31.96353531,22.58786201,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170707-08-PA10-HYVE,VS17-06pl9,30.34531212,146.471405,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170707-09-PA10-HYVE,VS17-06pl9,37.92562866,1.0750147099999998,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170707-15-PA10-LICL,VS17-06pl9,35.41678619,5.467794895,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170707-17-PA10-LICL,VS17-06pl9,35.46339035,5.3050584789999995,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170707-18-PA10-LICL,VS17-06pl9,29.58646202,239.5615692,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170707-20-PA10-LICL,VS17-06pl9,28.88276291,378.0532227,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170708-02-PA03-ANAM,VS2017 plate7 july august,28.97605515,182.3144684,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170708-04-PA03-ANAM,VS2017 plate7 july august,29.79149055,103.1025543,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170708-05-PA03-LIPI,VS2017 plate7 july august,28.84523201,199.77296449999997,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170708-12-PA03-LIPI,VS2017 plate7 july august,28.53644943,247.9006348,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170708-14-PA03-LIPI,VS2017 plate7 july august,35.14918137,2.4365172389999996,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170711-09-PA02-HYVE,VS17-06pl9,35.80015564,4.264513015999999,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-10-PA02-HYVE,VS17-06pl9,36.21922684,3.2499330040000003,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-18-PA02-LICL,VS17-06pl9,34.22148514,11.86765862,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-19-PA02-LICL,VS17-06pl9,34.98820496,7.219130993,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-20-PA02-LICL,VS17-06pl9,31.38572121,74.61255646000001,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-21-PA02-LICL,VS17-06pl9,34.70314789,8.684534073000002,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-22-PA02-LICL,VS17-06pl9,30.88064957,103.5193481,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-24-PA02-LICL,VS17-06pl9,31.8638382,54.72575378000001,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-25-PA02-LICL,VS17-06pl9,31.91326714,52.999816890000005,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-29-PA02-LICA,VS17-06pl9,34.88214111,7.733010292,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-32-PA02-LICL,VS17-06pl9,33.59903717,17.76738548,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-33-PA02-LICL,VS17-06pl9,29.19424629,308.9233092999999,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-34-PA02-LICL,VS17-06pl9,31.94072151,52.064804079999995,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170711-36-PA02-LICL,VS17-06pl9,33.74979782,16.112941740000004,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170712-03-PA07-PSCR,SERDP_25_090817,29.481,789.848,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170712-05-PA07-LICL,SERDP_25_090817,33.826,36.612,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170712-06-PA07-LICA,SERDP_25_090817,35.034,15.591,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170712-09-PA07-LICL,SERDP_25_090817,32.488,94.272,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170713-01-PA04-LICL,LAB017,34.7669487,62.267852780000005,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-04-PA04-LICL,LAB017,35.34378052,43.69480133,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-05-PA04-LICL,LAB017,34.15787125,90.5102005,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-06-PA04-LICL,LAB017,39.32085419,3.800072908,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-07-PA04-LICL,LAB017,32.93034744,192.33724980000005,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-08-PA04-LICL,LAB017,34.40528488,77.75266266000001,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-09-PA04-LICL,LAB017,33.16326141,166.70477289999997,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-10-PA04-LICL,LAB017,34.05124664,96.63468933,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-11-PA04-LICL,LAB017,34.0861702,94.58436584,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-12-PA04-LICL,LAB017,35.30706024,44.69126129,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-13-PA04-LICL,LAB017,37.01025391,15.70367527,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-14-PA04-LICL,LAB017,32.17100906,306.5983581999999,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-15-PA04-LICL,LAB017,34.00203705,99.59938049,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-16-PA04-LICL,LAB017,35.68288803,35.48083878,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-17-PA04-LICL,LAB017,32.60489655,234.8860626,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-17-PA05-DEFU,SERDP_19_083117,34.610672,28.795434949999997,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170713-18-PA04-LICL,LAB017,33.58779144,128.44908139999998,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-18-PA05-DEFU,SERDP_19_083117,34.37548065,33.62121964000001,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170713-19-PA04-LICL,LAB017,33.76460648,115.2329102,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-19-PA05-DEFU,SERDP_19_083117,35.46404266,16.41226768,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170713-20-PA04-LICL,LAB017,32.20469666,300.32104489999995,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-21-PA05-DEFU,SERDP_19_083117,36.92404938,6.272648811000001,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170713-22-PA04-LICL,LAB017,32.65135193,228.2801514,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-23-PA04-LICL,LAB017,31.11630058,585.9329833999999,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-24-PA04-LICL,LAB017,32.07865906,324.4878845,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-25-PA04-LICL,LAB017,33.17513275,165.4939423,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-26-PA04-LICL,LAB017,32.09384155,321.4766846,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-27-PA04-LICL,LAB017,32.36257172,272.5727234,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-28-PA04-LICL,LAB017,33.51961899,133.94044490000002,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-29-PA04-LICL,LAB017,24.87026596,27138.787110000005,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-30-PA04-LICL,LAB017,33.97501755,101.2657166,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-31-PA04-LICL,LAB017,32.6117897,233.8939209,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-32-PA04-LICL,LAB017,33.79127121,113.3614426,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-32-PA05-EUBI,SERDP_19_083117,32.67185211,103.2839737,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170713-33-PA04-LICL,LAB017,35.01068115,53.61216736,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-34-PA04-LICL,LAB017,33.61801529,126.0870972,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-35-PA04-LICA,LAB017,31.33650398,511.8259888,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-36-PA04-LICA,LAB017,30.95287704,647.7852173,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-37-PA04-LICA,LAB017,31.66460991,418.4277038999999,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-38-PA04-LICA,LAB017,31.62338829,429.1545715,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-39-PA04-LICA,LAB017,33.90788269,105.5277023,plasmid-pisces,2017-07-18T00:00:00Z,rz_lab
170713-41-PA05-PSRU,SERDP_19_083117,27.37372971,3387.3574220000005,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170714-01-PA01-LICL,SERDP_25_090817,33.773,38.02,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-02-PA01-LICL,SERDP_25_090817,32.1,124.041,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-03-PA01-LICL,SERDP_25_090817,30.036,533.382,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-05-PA01-LICL,SERDP_25_090817,36.776,4.55,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-06-PA01-LICL,SERDP_25_090817,33.427,48.56,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-10-PA01-LICL,SERDP_25_090817,36.474,5.636,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-11-PA01-LICL,SERDP_25_090817,26.895,4911.22,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-12-PA01-LICL,SERDP_25_090817,27.902,2410.34,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-13-PA01-LICL,SERDP_25_090817,35.3,12.918,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-14-PA01-LICL,SERDP_25_090817,33.169,58.236,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-16-PA01-LICA,SERDP_25_090817,36.554,5.324999999999999,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-17-PA01-LICA,SERDP_25_090817,33.398,49.559,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-18-PA01-LICA,SERDP_25_090817,31.218,231.349,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-19-PA01-LICA,SERDP_25_090817,35.462,11.518,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-20-PA01-LICL,SERDP_25_090817,32.069,126.719,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-21-PA01-LICL,SERDP_25_090817,32.86,72.488,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-22-PA01-LICL,SERDP_25_090817,33.353,51.143,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-23-PA01-LICL,SERDP_25_090817,27.652,2875.49,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-24-PA01-LICL,SERDP_25_090817,34.411,24.221,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-29-PA06-LICA,SERDP_25_090817,39.685,0.582,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-31-PA06-LICA,SERDP_25_090817,38.364,1.481,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-32-PA06-LICA,SERDP_25_090817,35.497,11.242,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-33-PA06-LICA,SERDP_25_090817,36.937,4.061999999999999,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-37-PA06-LICL,SERDP_25_090817,38.805,1.085,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-38-PA06-LICL,SERDP_25_090817,32.796,75.838,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-41-PA06-LICL,SERDP_25_090817,36.598,5.161,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170714-51-PA06-LICL,SERDP_22_090717,38.20794296,3.41374135,plasmid-pisces,2017-09-07T00:00:00Z,rz_lab
170714-57-PA06-LICA,SERDP_20_090517,37.298,5.363999999999999,plasmid-pisces,2017-09-05T00:00:00Z,rz_lab
170718-07-PA09-LICA,VS2017 plate7 july august,31.85034943,24.44760704,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170718-14-PA09-LICL,VS2017 plate7 july august,28.43424034,266.26034549999997,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170718-15-PA09-LICL,VS2017 plate7 july august,36.30332947,1.087403059,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170718-16-PA09-HYVE,VS17-07-08first8 and reapeatspl2field,38.18295288,2.033310175,plasmid-pisces,2017-08-25T00:00:00Z,rz_lab
170718-18-PA09-PSCR,VS2017 plate7 july august,32.48997498,15.63354206,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170718-19-PA09-HYVE,VS2017 plate7 july august,31.67337799,27.66697884,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170718-20-PA09-PSCR,VS2017 plate7 july august,35.25844955,2.257343054,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170718-21-PA09-PSCR,VS2017 plate7 july august,27.43591309,535.0335083,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170718-24-PA09-PSCR,VS2017 plate7 july august,31.0970993,41.39136505,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170718-26-PA09-LIPI,VS2017 plate7 july august,32.99594116,10.9762764,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170720-01-PA12-LICA,VS2017 plate7 july august,29.89195061,96.11064911,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170720-06-PA12-LICA,VS2017 plate7 july august,37.83666611,0.372303188,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170720-07-PA04-LIPI,SERDP_19_083117,37.75764084,3.622053862,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170720-10-PA12-PSCR,VS2017 plate7 july august,35.80006027,1.5458742379999997,plasmid-pisces,2017-08-20T00:00:00Z,rz_lab
170720-23-PA12-LICL,VS2017 plate8 august,39.87627792,0.24825938000000008,plasmid-pisces,2017-08-21T00:00:00Z,rz_lab
170720-24-PA12-LICL,VS2017 plate8 august,35.57693481,4.103883265999999,plasmid-pisces,2017-08-21T00:00:00Z,rz_lab
170720-26-PA12-LICL,VS2017 plate8 august,37.27964783,1.351149321,plasmid-pisces,2017-08-21T00:00:00Z,rz_lab
170720-30-PA12-LICL,VS2017 plate8 august,24.15711975,7066.214354999999,plasmid-pisces,2017-08-21T00:00:00Z,rz_lab
170720-37-PA12-LICL,VS2017 plate8 august,31.34310341,65.00107574,plasmid-pisces,2017-08-21T00:00:00Z,rz_lab
170805-22-PA04-LICA,VS2017 plate8 august,27.2430954,943.4633179,plasmid-pisces,2017-08-21T00:00:00Z,rz_lab
170809-17-PA12-PSCR,VS2017 plate8 august,29.39582253,231.5871735,plasmid-pisces,2017-08-21T00:00:00Z,rz_lab
170810-04-PA09-LICA,VS17-07-08first8 and reapeatspl2field,28.70895004,1616.4287110000002,plasmid-pisces,2017-08-25T00:00:00Z,rz_lab
170810-07-PA09-LICA,VS17-07-08first8 and reapeatspl2field,30.60188866,425.6532593,plasmid-pisces,2017-08-25T00:00:00Z,rz_lab
170810-10-PA09-LICA,VS17-07-08first8 and reapeatspl2field,33.52178192,54.345737459999995,plasmid-pisces,2017-08-25T00:00:00Z,rz_lab
170810-16-PA09-PSCR,VS17-06pl9,36.9925766,1.9684643749999997,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170810-28-PA09-LICA,VS17-06pl9,33.12298203,24.191518780000003,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170810-33-PA09-LICA,VS17-06pl9,31.91376305,52.982780459999994,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170810-34-PA09-LICA,VS17-06pl9,31.37062263,75.34650421,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170810-35-PA09-LICA,VS17-06pl9,28.2224884,580.0454102,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170810-36-PA09-LICA,VS17-06pl9,26.19111061,2164.8273930000005,plasmid-pisces,2017-08-24T00:00:00Z,rz_lab
170814-01-PA01-LICA,SERDP_47_112817,31.361166,221.2912292,plasmid-pisces,2017-11-28T00:00:00Z,rz_lab
170814-01-PA07-LICL,SERDP_33_092117,34.76263809,26.614591600000004,plasmid-pisces,2017-09-21T00:00:00Z,rz_lab
170814-02-PA01-LICA,SERDP_47_112817,38.48389816,1.6626642939999998,plasmid-pisces,2017-11-28T00:00:00Z,rz_lab
170814-03-PA01-NOVI,SERDP_47_112817,27.57752228,2973.94043,plasmid-pisces,2017-11-28T00:00:00Z,rz_lab
170814-03-PA07-LICL,SERDP_33_092117,31.07305908,324.6208191,plasmid-pisces,2017-09-21T00:00:00Z,rz_lab
170814-04-PA01-LICL,SERDP_47_112817,32.33891678,113.0776672,plasmid-pisces,2017-11-28T00:00:00Z,rz_lab
170814-04-PA07-LICL,SERDP_33_092117,39.9881897,0.7702902560000001,plasmid-pisces,2017-09-21T00:00:00Z,rz_lab
170814-05-PA07-LICL,SERDP_33_092117,32.77172089,102.62893679999998,plasmid-pisces,2017-09-21T00:00:00Z,rz_lab
170814-06-PA01-LICL,SERDP_47_112817,32.15582657,128.2266998,plasmid-pisces,2017-11-28T00:00:00Z,rz_lab
170814-07-PA01-LICL,SERDP_47_112817,31.1586132,254.313858,plasmid-pisces,2017-11-28T00:00:00Z,rz_lab
170814-08-PA01-LICL,SERDP_47_112817,35.87306595,9.986509323000002,plasmid-pisces,2017-11-28T00:00:00Z,rz_lab
170814-10-PA01-LICL,SERDP_40_111317,30.65951157,617.5211181999999,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-11-PA01-LICL,SERDP_40_111317,29.75001335,1123.890259,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-12-PA01-LICL,SERDP_40_111317,30.97152901,502.840271,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-13-PA01-LICL,SERDP_40_111317,31.66290665,318.9552612,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-14-PA01-LICL,SERDP_40_111317,38.78620529,2.9296371939999997,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-15-PA01-LICL,SERDP_40_111317,32.6214447,169.6815491,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-16-PA01-LICL,SERDP_40_111317,32.10105515,239.0235291,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-18-PA01-LICL,SERDP_40_111317,25.67798042,16410.68555,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-19-PA01-LICL,SERDP_40_111317,38.15385437,4.442581176999999,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-20-PA01-LICL,SERDP_40_111317,38.20750046,4.2883992200000005,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-21-PA01-LICL,SERDP_40_111317,34.49665833,49.36453247,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-22-PA01-LICL,SERDP_40_111317,29.20948792,1604.30835,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-23-PA01-LICL,SERDP_40_111317,29.66794777,1186.289429,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-24-PA01-LICA,SERDP_40_111317,31.78595352,294.13342289999997,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
170814-25-PA01-LICA,SERDP_40_111317,32.22287369,220.6005096,plasmid-pisces,2017-11-13T00:00:00Z,rz_lab
